shape,name,lng,lat
"117.241883,31.81834_117.243994,31.818403_117.243983,31.818763_117.24188,31.818673_117.241883,31.81834",亚华新城邦锦园,117.242949,31.818545
"117.300745,31.869655_117.301059,31.869156_117.301186,31.869157_117.301358,31.869025_117.301658,31.868153_117.302328,31.868344_117.302392,31.868353_117.302257,31.869048_117.302226,31.869151_117.302124,31.869308_117.301629,31.870329_117.301324,31.870609_117.300879,31.871223_117.300745,31.871406_117.300445,31.871678_117.300215,31.871813_117.300152,31.87178_117.299877,31.871922_117.299773,31.871906_117.299607,31.871844_117.299195,31.871454_117.299071,31.871397_117.298902,31.871321_117.298665,31.871252_117.298315,31.871256_117.297922,31.871247_117.297689,31.871259_117.297644,31.871225_117.297454,31.870834_117.298433,31.870325_117.299287,31.869861_117.299789,31.869547_117.300062,31.869287_117.300229,31.869274_117.300253,31.869472_117.300745,31.869655",省交通运输厅宿舍大院,117.300184,31.87031
"117.257474,31.99432_117.259017,31.99437_117.259384,31.99258_117.259383,31.992547_117.257461,31.992504_117.257418,31.99253_117.257388,31.993094_117.257316,31.994247_117.257474,31.99432",京冠·北城华府-东区,117.258292,31.993411
"117.254529,31.994249_117.254554,31.994316_117.254593,31.994344_117.254675,31.99435_117.256923,31.994397_117.256971,31.994386_117.257015,31.994347_117.257035,31.994292_117.257129,31.993013_117.254682,31.992957_117.254621,31.992958_117.254588,31.992993_117.254572,31.993033_117.254529,31.994249",京冠·北城华府西区,117.255814,31.993675
"117.254848,31.983973_117.254856,31.984014_117.25489,31.984052_117.25492,31.984072_117.254971,31.984086_117.257415,31.984196_117.25749,31.98419_117.257543,31.984174_117.257575,31.98414_117.257591,31.984086_117.257717,31.981146_117.257705,31.981118_117.257689,31.981092_117.257665,31.981069_117.25763,31.981052_117.257592,31.981046_117.255122,31.980981_117.255061,31.980982_117.255006,31.980994_117.254959,31.981023_117.254926,31.981081_117.254907,31.981165_117.254848,31.983973",京冠·御园华府,117.25627,31.982571
"117.313631,31.815989_117.313993,31.814905_117.31498,31.815167_117.315726,31.813845_117.31744,31.813752_117.317334,31.814338_117.316864,31.814307_117.316786,31.814868_117.317229,31.814924_117.316955,31.816353_117.313631,31.815989",京华世家,117.315786,31.815187
"117.343928,31.92115_117.344108,31.921407_117.343995,31.921473_117.345581,31.923791_117.346696,31.925391_117.349525,31.923987_117.34851,31.922197_117.347587,31.920526_117.347354,31.920098_117.34682,31.920346_117.346493,31.919866_117.343928,31.92115",京商商贸城K区,117.346741,31.92255
"117.335034,31.925351_117.335557,31.925053_117.335717,31.924947_117.337148,31.924205_117.337494,31.924059_117.338336,31.923636_117.339798,31.927809_117.339704,31.927948_117.33564,31.929043_117.335568,31.928961_117.335117,31.926625_117.335055,31.926031_117.334961,31.925621_117.334961,31.925489_117.335034,31.925351",京商商贸城F区,117.337245,31.926519
"117.342282,31.933459_117.341557,31.931296_117.34167,31.931119_117.345141,31.93019_117.345988,31.932476_117.342282,31.933459",国购·京商商贸城,117.343736,31.931826
"117.257775,31.978918_117.257651,31.978808_117.257044,31.978796_117.25679,31.978683_117.255824,31.978646_117.255615,31.978874_117.255109,31.978851_117.255007,31.98084_117.257596,31.980918_117.257722,31.980826_117.257775,31.978918",京城国际,117.256412,31.97982
"117.254859,31.987372_117.254869,31.98738_117.254885,31.987388_117.256355,31.987426_117.256376,31.987425_117.256396,31.987419_117.256407,31.987405_117.256533,31.984838_117.256532,31.98482_117.256529,31.984808_117.256518,31.984793_117.256502,31.984786_117.256484,31.98478_117.255205,31.984676_117.255181,31.984676_117.255157,31.98468_117.254949,31.984771_117.254939,31.984783_117.254932,31.984796_117.254928,31.984812_117.254854,31.987344_117.254855,31.98736_117.254859,31.987372",京祥名都,117.25568,31.98606
"117.230932,31.861174_117.230954,31.860256_117.231863,31.860336_117.23207,31.860864_117.231656,31.861181_117.230932,31.861174",亲亲家园(潜山北路),117.231433,31.860731
"117.262416,31.262335_117.263425,31.262225_117.263658,31.263497_117.262727,31.263637_117.262671,31.263621_117.262416,31.262335",青春家园,117.263041,31.262923
"117.297799,31.69812_117.297807,31.698151_117.297816,31.698176_117.297834,31.698198_117.297864,31.698219_117.297897,31.69823_117.298284,31.69823_117.299711,31.698231_117.300729,31.698236_117.301727,31.698242_117.301755,31.698241_117.301774,31.698236_117.301788,31.69823_117.301803,31.698217_117.301815,31.698199_117.301822,31.698146_117.301802,31.697621_117.301799,31.696871_117.301805,31.695925_117.301788,31.695374_117.301784,31.694766_117.301778,31.694717_117.301758,31.694679_117.301728,31.694664_117.301674,31.694658_117.301491,31.694658_117.300911,31.694651_117.30001,31.694632_117.299209,31.694624_117.297842,31.694619_117.297812,31.694625_117.297783,31.694636_117.297757,31.694652_117.297746,31.694665_117.297738,31.694691_117.297734,31.694728_117.297744,31.695451_117.297799,31.69812",万达亲湖苑,117.299779,31.696431
"117.263165,31.877728_117.263503,31.877605_117.263814,31.877737_117.264096,31.877726_117.264321,31.87753_117.264678,31.877805_117.266177,31.876519_117.265072,31.875607_117.264611,31.875603_117.264621,31.876156_117.26239,31.876152_117.262363,31.876232_117.262607,31.876951_117.262905,31.876906_117.262996,31.877124_117.262744,31.877202_117.262972,31.877623_117.263076,31.87758_117.263165,31.877728",亳州城B区,117.264243,31.87675
"117.264333,31.876092_117.264333,31.875571_117.265046,31.875576_117.265014,31.874797_117.264719,31.874491_117.263875,31.874503_117.263881,31.874752_117.261908,31.874792_117.261957,31.87495_117.26292,31.874967_117.262921,31.875297_117.262063,31.875296_117.262313,31.876095_117.264333,31.876092",亳州新村,117.263613,31.87534
"117.331741,31.874019_117.331334,31.873269_117.330737,31.87348_117.330089,31.873718_117.33007,31.873762_117.330426,31.874459_117.331046,31.874247_117.331741,31.874019",人才苑北村,117.330893,31.873867
"117.280602,31.857239_117.279369,31.857043_117.27891,31.858634_117.280516,31.85881_117.280646,31.857334_117.280602,31.857239",人民巷八号大院,117.279851,31.857962
"117.28988,31.737672_117.28988,31.735482_117.289866,31.734889_117.291344,31.734882_117.291395,31.734966_117.291433,31.736686_117.291438,31.737662_117.28988,31.737672",人民银行小区,117.290649,31.736283
"117.298056,31.885144_117.298467,31.885155_117.298484,31.885037_117.298742,31.885041_117.298733,31.885204_117.29867,31.885353_117.298641,31.885542_117.298048,31.885544_117.298056,31.885144",人防苑西区,117.298393,31.885315
"117.2987,31.885655_117.299275,31.88578_117.299467,31.885324_117.298828,31.885146_117.298793,31.885168_117.298716,31.885386_117.298678,31.885607_117.298683,31.885636_117.2987,31.885655",人防苑东区,117.299047,31.885466
"117.3141,31.80775_117.314338,31.806927_117.314424,31.806891_117.314526,31.806907_117.315768,31.807414_117.315621,31.807673_117.31587,31.807775_117.315838,31.807948_117.315717,31.808206_117.3141,31.80775",仁和家园(包河区妇幼保健站南),117.314972,31.807563
"117.316323,31.808142_117.316221,31.808488_117.315851,31.808377_117.315786,31.808291_117.315921,31.807932_117.316323,31.808142",合肥市仁和佳园幼儿园,117.316053,31.808225
"117.277479,31.861212_117.278003,31.861294_117.278073,31.860884_117.277566,31.860809_117.277479,31.861212",仁和大厦(仁和巷),117.27778,31.861051
"117.282092,31.841025_117.282153,31.840036_117.281328,31.840027_117.281276,31.841005_117.282092,31.841025",仕嘉名苑,117.281713,31.840522
"117.355468,31.846236_117.354948,31.845061_117.353892,31.84538_117.353878,31.84544_117.353999,31.845776_117.354297,31.846596_117.354504,31.846537_117.355468,31.846236",仙居苑东村,117.354646,31.84583
"117.34196,31.844726_117.342464,31.844666_117.342654,31.844634_117.344095,31.844245_117.344063,31.844174_117.344814,31.843951_117.344631,31.843498_117.344666,31.843436_117.344811,31.843393_117.344468,31.842504_117.343832,31.840936_117.343722,31.84093_117.341804,31.841782_117.341791,31.842199_117.341544,31.842256_117.341203,31.842273_117.341109,31.842345_117.34196,31.844726",仙居苑,117.343018,31.842945
"117.285535,31.87857_117.284863,31.878536_117.28486,31.878576_117.28479,31.879594_117.285367,31.87961_117.285413,31.879448_117.285499,31.879363_117.285535,31.87857",众城国际广场,117.28516,31.879069
"117.234323,31.851279_117.23428,31.851307_117.234223,31.851321_117.233674,31.85143_117.2336,31.851209_117.233988,31.851119_117.233954,31.850985_117.234378,31.850975_117.234364,31.851232_117.234323,31.851279",众诚公寓,117.234029,31.851199
"117.198828,31.853906_117.199086,31.852941_117.200177,31.852934_117.200242,31.852956_117.200274,31.853007_117.200011,31.854096_117.198828,31.853906",金濠优活华庭,117.19957,31.853474
"117.376765,31.867603_117.378334,31.867592_117.378318,31.868086_117.376765,31.868082_117.376765,31.867603",伟华大厦,117.37755,31.86784
"117.31318,31.871191_117.313212,31.871028_117.313523,31.86984_117.314108,31.869973_117.313818,31.871064_117.314569,31.871221_117.314488,31.871496_117.31318,31.871191",伟星·御珑公馆,117.313744,31.870721
"117.224169,31.847228_117.224175,31.847005_117.223575,31.846988_117.223605,31.845995_117.22349,31.845986_117.223507,31.845787_117.222401,31.845773_117.222363,31.84684_117.222381,31.847267_117.224086,31.847276_117.224169,31.847228",伯益·经典雅苑,117.223052,31.846583
"117.300511,31.854201_117.300391,31.854402_117.299969,31.854227_117.299621,31.854972_117.300387,31.855206_117.300698,31.854318_117.300676,31.854257_117.300511,31.854201",安徽省体育局东村,117.30018,31.854698
"117.296246,31.851572_117.297078,31.851618_117.297121,31.850843_117.296289,31.850812_117.296246,31.851572",安徽省体育局南村,117.296685,31.851211
"117.295442,31.855783_117.294859,31.855578_117.294879,31.855553_117.295178,31.854877_117.295757,31.855072_117.295442,31.855783",体育西村,117.295311,31.855328
"117.25399,31.78216_117.254788,31.783026_117.25514,31.782793_117.255271,31.782903_117.255754,31.782707_117.255966,31.782467_117.255037,31.781888_117.254692,31.781619_117.25399,31.78216",佳兴园,117.254929,31.782354
"117.470267,31.892906_117.47123,31.892593_117.471247,31.892491_117.471356,31.892428_117.471193,31.892035_117.471126,31.892006_117.470225,31.892193_117.470142,31.89226_117.470027,31.892292_117.470267,31.892906",嘉兴园,117.470687,31.892426
"117.203595,31.792089_117.203644,31.792153_117.203717,31.792167_117.204081,31.792035_117.204472,31.79199_117.205392,31.791999_117.206039,31.792031_117.206753,31.792087_117.206833,31.792056_117.206863,31.791997_117.206844,31.790984_117.203588,31.790984_117.203595,31.792089",佳境枫情苑,117.205219,31.791511
"117.304859,31.849415_117.305291,31.848992_117.305937,31.84919_117.305303,31.849661_117.304859,31.849415",供水小区,117.305364,31.849311
"117.307234,31.851678_117.307226,31.851874_117.307552,31.85188_117.307553,31.851842_117.307776,31.851865_117.308043,31.851941_117.308417,31.851962_117.308703,31.851725_117.308262,31.851354_117.3082,31.851405_117.30814,31.851369_117.308003,31.851473_117.307839,31.851346_117.30805,31.851152_117.307918,31.85101_117.307823,31.851028_117.30708,31.851576_117.307234,31.851678",供水集团小区,117.30787,31.851587
"117.467409,31.890493_117.46865,31.890288_117.468594,31.889906_117.468406,31.88993_117.46843,31.890096_117.46778,31.890147_117.467743,31.890028_117.467422,31.890085_117.467415,31.890119_117.467349,31.890129_117.467409,31.890493",自来水厂生活小区,117.467972,31.890229
"117.272245,31.825318_117.272243,31.825313_117.272268,31.825128_117.272269,31.824758_117.272024,31.824619_117.271776,31.823978_117.271146,31.824029_117.270921,31.822669_117.270241,31.822741_117.270365,31.823554_117.270485,31.824255_117.270423,31.824295_117.270454,31.824601_117.270269,31.824627_117.270312,31.825504_117.270323,31.825702_117.27034,31.825831_117.270354,31.825947_117.270368,31.826035_117.270462,31.826736_117.270512,31.827058_117.270532,31.82723_117.270578,31.827567_117.270592,31.827649_117.270667,31.828196_117.272091,31.828046_117.271979,31.827426_117.272009,31.827172_117.272122,31.826589_117.272158,31.826194_117.272219,31.825637_117.272245,31.825318",供电东村,117.271196,31.825691
"117.29352,31.866199_117.293879,31.86614_117.293897,31.866162_117.294111,31.866942_117.294384,31.868221_117.294109,31.868352_117.294046,31.868435_117.293758,31.868673_117.293542,31.868809_117.293361,31.868896_117.292949,31.869007_117.292856,31.868743_117.293705,31.868519_117.293662,31.86835_117.293924,31.868269_117.293743,31.867662_117.293561,31.867105_117.293658,31.867066_117.293517,31.866477_117.293603,31.866458_117.29352,31.866199",合肥供电公司逍遥津住宅北区,117.293817,31.867593
"117.293415,31.865893_117.29455,31.865683_117.294514,31.86547_117.294554,31.865462_117.294519,31.865243_117.293661,31.865258_117.293146,31.865286_117.293237,31.865653_117.29336,31.865636_117.293415,31.865893",合肥供电公司逍遥津住宅南区,117.293861,31.865518
"117.270348,31.82761_117.270336,31.827265_117.270035,31.825564_117.269273,31.82548_117.269254,31.825614_117.269174,31.826077_117.268887,31.826053_117.268799,31.826637_117.268442,31.826634_117.268428,31.826839_117.269344,31.826836_117.269433,31.827422_117.268618,31.827515_117.267906,31.827584_117.267899,31.827689_117.267949,31.828014_117.267972,31.82825_117.268021,31.828671_117.268047,31.828801_117.269695,31.828615_117.269884,31.828539_117.270402,31.828477_117.270446,31.82847_117.270464,31.828431_117.270408,31.828057_117.270396,31.828015_117.270374,31.827819_117.270348,31.82761",供电西村,117.269181,31.828062
"117.261402,31.772397_117.267349,31.765768_117.267361,31.765762_117.267374,31.76576_117.267394,31.76576_117.267413,31.765761_117.267436,31.765765_117.267453,31.765773_117.267469,31.765781_117.267481,31.765791_117.267488,31.765803_117.267492,31.765817_117.267583,31.76628_117.268424,31.766835_117.268431,31.766843_117.268433,31.766854_117.268429,31.766863_117.26842,31.766873_117.268377,31.766916_117.268372,31.766925_117.268372,31.766938_117.268373,31.766952_117.268381,31.766963_117.268452,31.767027_117.268456,31.76704_117.268456,31.767053_117.268454,31.767064_117.268446,31.767077_117.266851,31.768347_117.264682,31.770753_117.262437,31.773187_117.262429,31.773189_117.26241,31.77319_117.262393,31.773189_117.262373,31.773182_117.26235,31.773171_117.261407,31.772541_117.261399,31.772528_117.261392,31.772511_117.261388,31.772492_117.261387,31.772475_117.261387,31.772455_117.261387,31.772437_117.261388,31.772424_117.261392,31.772414_117.261402,31.772397",依澜雅居,117.264937,31.76949
"117.261404,31.772413_117.261426,31.772526_117.262437,31.773176_117.26466,31.770749_117.264415,31.770588_117.263526,31.770702_117.263221,31.770545_117.261404,31.772413",合肥·依澜雅居2期,117.262938,31.771756
"117.265525,31.76835_117.265948,31.768303_117.266173,31.768042_117.265952,31.767897_117.26594,31.767824_117.265632,31.767874_117.265322,31.768219_117.265525,31.76835",合肥幼专附幼依澜雅居分园,117.265752,31.768106
"117.295079,31.851992_117.294874,31.851988_117.294847,31.852052_117.29247,31.852539_117.292196,31.852556_117.292181,31.852789_117.293759,31.852754_117.293737,31.853097_117.294447,31.853378_117.295079,31.851992",依爱城市花园,117.293915,31.852627
"117.304376,31.879141_117.304036,31.878583_117.303778,31.878012_117.303459,31.878109_117.303424,31.878045_117.302935,31.87819_117.30289,31.878252_117.302528,31.878311_117.302562,31.878401_117.30229,31.878426_117.301978,31.878516_117.302004,31.878682_117.30216,31.879844_117.301956,31.87983_117.301951,31.879897_117.301494,31.879911_117.301495,31.880164_117.302652,31.880208_117.302634,31.879819_117.303164,31.879762_117.303145,31.879548_117.303674,31.879523_117.303672,31.879262_117.304394,31.879208_117.304376,31.879141",侨康苑,117.30295,31.879064
"117.357117,31.856998_117.357027,31.857066_117.356958,31.857196_117.358082,31.85927_117.358137,31.859361_117.358235,31.859399_117.358434,31.859463_117.362857,31.859497_117.362605,31.858736_117.361556,31.856096_117.361502,31.856_117.361406,31.855968_117.357117,31.856998",保利东郡,117.359104,31.858184
